Group,Recording_ID,Label,Sweep_Number,Line_Points,N_Peaks,Peak_Indices,Peak_Times_s
L + CS-CTZ,CTZ-7,After,0,"[[0.07028406355320171, -1.8138034895288655], [1.2002599903707272, -3.188471591553963]]",0,[],[]
L + CS-CTZ,CTZ-7,After,1,"[[0.07028406355320171, -1.8138034895288655], [1.2002599903707272, -3.188471591553963]]",0,[],[]
L + CS-CTZ,CTZ-7,After,2,"[[0.07028406355320171, -1.8138034895288655], [1.2002599903707272, -3.188471591553963]]",0,[],[]
L + CS-CTZ,CTZ-7,After,3,"[[0.07028406355320171, -1.8138034895288655], [1.2002599903707272, -3.188471591553963]]",15,"[1337, 1834, 2429, 3078, 3698, 4388, 5110, 5799, 6520, 7217, 7983, 8751, 9453, 10217, 10904]","[0.1337, 0.1834, 0.2429, 0.3078, 0.3698, 0.4388, 0.511, 0.5799000000000001, 0.652, 0.7217, 0.7983, 0.8751, 0.9453, 1.0217, 1.0904]"
L + CS-CTZ,CTZ-7,After,4,"[[0.07028406355320171, -1.8138034895288655], [1.2002599903707272, -3.188471591553963]]",24,"[1293, 1586, 1945, 2322, 2722, 3124, 3539, 3970, 4400, 4843, 5269, 5710, 6155, 6551, 6976, 7432, 7876, 8329, 8792, 9233, 9660, 10086, 10517, 10961]","[0.1293, 0.15860000000000002, 0.1945, 0.23220000000000002, 0.2722, 0.3124, 0.3539, 0.397, 0.44, 0.4843, 0.5269, 0.5710000000000001, 0.6155, 0.6551, 0.6976, 0.7432000000000001, 0.7876000000000001, 0.8329000000000001, 0.8792000000000001, 0.9233, 0.9660000000000001, 1.0086, 1.0517, 1.0961]"
L + CS-CTZ,CTZ-7,After,5,"[[0.07028406355320171, -1.8138034895288655], [1.2002599903707272, -3.188471591553963]]",31,"[1279, 1464, 1722, 2006, 2309, 2612, 2919, 3234, 3572, 3898, 4235, 4580, 4923, 5262, 5611, 5958, 6294, 6642, 6981, 7332, 7688, 8032, 8379, 8723, 9060, 9407, 9749, 10091, 10433, 10777, 11112]","[0.1279, 0.1464, 0.17220000000000002, 0.2006, 0.23090000000000002, 0.2612, 0.2919, 0.3234, 0.3572, 0.38980000000000004, 0.42350000000000004, 0.458, 0.4923, 0.5262, 0.5611, 0.5958, 0.6294000000000001, 0.6642, 0.6981, 0.7332000000000001, 0.7688, 0.8032, 0.8379000000000001, 0.8723000000000001, 0.906, 0.9407000000000001, 0.9749000000000001, 1.0091, 1.0433000000000001, 1.0777, 1.1112]"
L + CS-CTZ,CTZ-7,After,6,"[[0.07028406355320171, -1.8138034895288655], [1.2002599903707272, -3.188471591553963]]",37,"[1263, 1405, 1615, 1841, 2085, 2344, 2605, 2873, 3148, 3415, 3691, 3965, 4252, 4538, 4816, 5096, 5375, 5668, 5954, 6243, 6517, 6803, 7088, 7377, 7666, 7955, 8255, 8556, 8848, 9141, 9431, 9720, 10011, 10305, 10593, 10873, 11175]","[0.1263, 0.1405, 0.1615, 0.1841, 0.20850000000000002, 0.23440000000000003, 0.2605, 0.2873, 0.3148, 0.3415, 0.36910000000000004, 0.3965, 0.4252, 0.45380000000000004, 0.48160000000000003, 0.5096, 0.5375, 0.5668000000000001, 0.5954, 0.6243000000000001, 0.6517000000000001, 0.6803, 0.7088, 0.7377, 0.7666000000000001, 0.7955, 0.8255, 0.8556, 0.8848, 0.9141, 0.9431, 0.9720000000000001, 1.0011, 1.0305, 1.0593000000000001, 1.0873000000000002, 1.1175000000000002]"
L + CS-CTZ,CTZ-7,After,7,"[[0.07028406355320171, -1.8138034895288655], [1.2002599903707272, -3.188471591553963]]",41,"[1258, 1366, 1547, 1741, 1950, 2178, 2409, 2645, 2875, 3113, 3357, 3606, 3850, 4097, 4346, 4603, 4853, 5114, 5370, 5617, 5879, 6139, 6402, 6663, 6928, 7184, 7445, 7705, 7971, 8230, 8493, 8748, 9010, 9283, 9547, 9813, 10077, 10333, 10593, 10867, 11144]","[0.1258, 0.1366, 0.1547, 0.1741, 0.195, 0.21780000000000002, 0.2409, 0.2645, 0.28750000000000003, 0.3113, 0.3357, 0.36060000000000003, 0.385, 0.4097, 0.43460000000000004, 0.46030000000000004, 0.4853, 0.5114000000000001, 0.537, 0.5617, 0.5879, 0.6139, 0.6402, 0.6663, 0.6928000000000001, 0.7184, 0.7445, 0.7705000000000001, 0.7971, 0.8230000000000001, 0.8493, 0.8748, 0.901, 0.9283, 0.9547, 0.9813000000000001, 1.0077, 1.0333, 1.0593000000000001, 1.0867, 1.1144]"
L + CS-CTZ,CTZ-7,After,8,"[[0.07028406355320171, -1.8138034895288655], [1.2002599903707272, -3.188471591553963]]",44,"[1256, 1348, 1515, 1692, 1885, 2087, 2290, 2504, 2719, 2936, 3164, 3389, 3605, 3838, 4070, 4306, 4538, 4770, 5009, 5253, 5484, 5717, 5960, 6193, 6442, 6679, 6932, 7173, 7417, 7663, 7914, 8160, 8407, 8646, 8893, 9148, 9397, 9643, 9890, 10134, 10384, 10639, 10897, 11152]","[0.12560000000000002, 0.1348, 0.1515, 0.16920000000000002, 0.1885, 0.2087, 0.229, 0.2504, 0.27190000000000003, 0.2936, 0.3164, 0.33890000000000003, 0.36050000000000004, 0.38380000000000003, 0.40700000000000003, 0.43060000000000004, 0.45380000000000004, 0.47700000000000004, 0.5009, 0.5253, 0.5484, 0.5717, 0.596, 0.6193000000000001, 0.6442, 0.6679, 0.6932, 0.7173, 0.7417, 0.7663000000000001, 0.7914, 0.8160000000000001, 0.8407, 0.8646, 0.8893000000000001, 0.9148000000000001, 0.9397000000000001, 0.9643, 0.9890000000000001, 1.0134, 1.0384, 1.0639, 1.0897000000000001, 1.1152]"
L + CS-CTZ,CTZ-7,After,9,"[[0.07028406355320171, -1.8138034895288655], [1.2002599903707272, -3.188471591553963]]",46,"[1253, 1330, 1483, 1646, 1823, 2016, 2201, 2400, 2612, 2823, 3037, 3243, 3460, 3680, 3896, 4117, 4341, 4561, 4790, 5023, 5248, 5473, 5697, 5933, 6164, 6391, 6619, 6849, 7091, 7321, 7550, 7790, 8029, 8265, 8492, 8731, 8963, 9210, 9449, 9695, 9950, 10192, 10428, 10678, 10918, 11154]","[0.1253, 0.133, 0.14830000000000002, 0.1646, 0.18230000000000002, 0.2016, 0.22010000000000002, 0.24000000000000002, 0.2612, 0.2823, 0.3037, 0.32430000000000003, 0.34600000000000003, 0.368, 0.3896, 0.4117, 0.43410000000000004, 0.4561, 0.47900000000000004, 0.5023, 0.5248, 0.5473, 0.5697, 0.5933, 0.6164000000000001, 0.6391, 0.6619, 0.6849000000000001, 0.7091000000000001, 0.7321000000000001, 0.755, 0.779, 0.8029000000000001, 0.8265, 0.8492000000000001, 0.8731, 0.8963000000000001, 0.921, 0.9449000000000001, 0.9695, 0.995, 1.0192, 1.0428, 1.0678, 1.0918, 1.1154]"
