Group,Recording_ID,Label,Sweep_Number,Line_Points,N_Peaks,Peak_Indices,Peak_Times_s
L + CS-CTZ,CTZ-1,After,0,"[[0.0664708714492056, 14.403291937802663], [1.1379778526721234, 6.688921099424931]]",0,[],[]
L + CS-CTZ,CTZ-1,After,1,"[[0.0664708714492056, 14.403291937802663], [1.1379778526721234, 6.688921099424931]]",0,[],[]
L + CS-CTZ,CTZ-1,After,2,"[[0.0664708714492056, 14.403291937802663], [1.1379778526721234, 6.688921099424931]]",0,[],[]
L + CS-CTZ,CTZ-1,After,3,"[[0.0664708714492056, 14.403291937802663], [1.1379778526721234, 6.688921099424931]]",0,[],[]
L + CS-CTZ,CTZ-1,After,4,"[[0.0664708714492056, 14.403291937802663], [1.1379778526721234, 6.688921099424931]]",20,"[1322, 1644, 1951, 2287, 2638, 3009, 3370, 3754, 4133, 4532, 4988, 5439, 5853, 6322, 6825, 7276, 7727, 8184, 10664, 11185]","[0.1322, 0.16440000000000002, 0.1951, 0.22870000000000001, 0.26380000000000003, 0.3009, 0.337, 0.3754, 0.4133, 0.45320000000000005, 0.4988, 0.5439, 0.5853, 0.6322, 0.6825, 0.7276, 0.7727, 0.8184, 1.0664, 1.1185]"
L + CS-CTZ,CTZ-1,After,5,"[[0.0664708714492056, 14.403291937802663], [1.1379778526721234, 6.688921099424931]]",37,"[1290, 1506, 1715, 1931, 2162, 2400, 2636, 2883, 3137, 3390, 3662, 3920, 4179, 4442, 4705, 4981, 5251, 5528, 5804, 6097, 6395, 6696, 6986, 7278, 7567, 7867, 8143, 8434, 8725, 9013, 9311, 9603, 9893, 10195, 10489, 10801, 11095]","[0.129, 0.1506, 0.1715, 0.19310000000000002, 0.2162, 0.24000000000000002, 0.2636, 0.2883, 0.31370000000000003, 0.339, 0.3662, 0.392, 0.4179, 0.44420000000000004, 0.47050000000000003, 0.49810000000000004, 0.5251, 0.5528000000000001, 0.5804, 0.6097, 0.6395000000000001, 0.6696000000000001, 0.6986, 0.7278, 0.7567, 0.7867000000000001, 0.8143, 0.8434, 0.8725, 0.9013, 0.9311, 0.9603, 0.9893000000000001, 1.0195, 1.0489, 1.0801, 1.1095000000000002]"
L + CS-CTZ,CTZ-1,After,6,"[[0.0664708714492056, 14.403291937802663], [1.1379778526721234, 6.688921099424931]]",47,"[1279, 1447, 1614, 1783, 1965, 2147, 2339, 2530, 2723, 2919, 3117, 3320, 3529, 3741, 3941, 4140, 4355, 4571, 4777, 4994, 5212, 5430, 5637, 5860, 6080, 6301, 6523, 6739, 6963, 7208, 7447, 7691, 7924, 8146, 8380, 8611, 8850, 9073, 9316, 9545, 9770, 9995, 10219, 10469, 10688, 10926, 11147]","[0.1279, 0.1447, 0.16140000000000002, 0.17830000000000001, 0.1965, 0.2147, 0.23390000000000002, 0.253, 0.2723, 0.2919, 0.31170000000000003, 0.332, 0.3529, 0.37410000000000004, 0.3941, 0.41400000000000003, 0.4355, 0.4571, 0.4777, 0.4994, 0.5212, 0.543, 0.5637, 0.5860000000000001, 0.608, 0.6301, 0.6523, 0.6739, 0.6963, 0.7208, 0.7447, 0.7691, 0.7924, 0.8146, 0.8380000000000001, 0.8611000000000001, 0.885, 0.9073, 0.9316000000000001, 0.9545, 0.9770000000000001, 0.9995, 1.0219, 1.0469, 1.0688, 1.0926, 1.1147]"
L + CS-CTZ,CTZ-1,After,7,"[[0.0664708714492056, 14.403291937802663], [1.1379778526721234, 6.688921099424931]]",54,"[1268, 1408, 1545, 1694, 1845, 1999, 2153, 2316, 2478, 2644, 2807, 2980, 3154, 3325, 3499, 3673, 3848, 4026, 4207, 4400, 4590, 4780, 4970, 5155, 5349, 5549, 5741, 5933, 6115, 6309, 6508, 6708, 6912, 7095, 7300, 7496, 7693, 7898, 8110, 8308, 8508, 8714, 8919, 9120, 9332, 9536, 9727, 9928, 10134, 10335, 10546, 10765, 10981, 11198]","[0.1268, 0.1408, 0.1545, 0.1694, 0.1845, 0.19990000000000002, 0.21530000000000002, 0.2316, 0.24780000000000002, 0.2644, 0.2807, 0.298, 0.3154, 0.3325, 0.34990000000000004, 0.3673, 0.38480000000000003, 0.4026, 0.4207, 0.44, 0.459, 0.47800000000000004, 0.497, 0.5155000000000001, 0.5349, 0.5549000000000001, 0.5741, 0.5933, 0.6115, 0.6309, 0.6508, 0.6708000000000001, 0.6912, 0.7095, 0.73, 0.7496, 0.7693, 0.7898000000000001, 0.811, 0.8308000000000001, 0.8508, 0.8714000000000001, 0.8919, 0.912, 0.9332, 0.9536, 0.9727, 0.9928, 1.0134, 1.0335, 1.0546, 1.0765, 1.0981, 1.1198000000000001]"
L + CS-CTZ,CTZ-1,After,8,"[[0.0664708714492056, 14.403291937802663], [1.1379778526721234, 6.688921099424931]]",59,"[1262, 1383, 1503, 1630, 1761, 1897, 2040, 2181, 2325, 2469, 2618, 2768, 2928, 3085, 3238, 3391, 3551, 3711, 3874, 4036, 4197, 4359, 4546, 4729, 4904, 5079, 5248, 5418, 5594, 5777, 5957, 6138, 6317, 6501, 6679, 6857, 7042, 7226, 7413, 7599, 7787, 7976, 8162, 8357, 8542, 8728, 8922, 9108, 9297, 9488, 9680, 9876, 10079, 10260, 10454, 10646, 10842, 11038, 11240]","[0.1262, 0.1383, 0.15030000000000002, 0.163, 0.1761, 0.1897, 0.20400000000000001, 0.21810000000000002, 0.2325, 0.2469, 0.26180000000000003, 0.2768, 0.2928, 0.3085, 0.32380000000000003, 0.3391, 0.3551, 0.37110000000000004, 0.3874, 0.4036, 0.4197, 0.4359, 0.4546, 0.47290000000000004, 0.4904, 0.5079, 0.5248, 0.5418000000000001, 0.5594, 0.5777, 0.5957, 0.6138, 0.6317, 0.6501, 0.6679, 0.6857000000000001, 0.7042, 0.7226, 0.7413000000000001, 0.7599, 0.7787000000000001, 0.7976000000000001, 0.8162, 0.8357, 0.8542000000000001, 0.8728, 0.8922, 0.9108, 0.9297000000000001, 0.9488000000000001, 0.9680000000000001, 0.9876, 1.0079, 1.026, 1.0454, 1.0646, 1.0842, 1.1038000000000001, 1.124]"
L + CS-CTZ,CTZ-1,After,9,"[[0.0664708714492056, 14.403291937802663], [1.1379778526721234, 6.688921099424931]]",61,"[1258, 1366, 1477, 1592, 1709, 1836, 1966, 2097, 2224, 2359, 2495, 2637, 2777, 2925, 3068, 3217, 3360, 3507, 3660, 3819, 3974, 4134, 4306, 4465, 4624, 4787, 4962, 5130, 5289, 5457, 5622, 5784, 5951, 6129, 6299, 6477, 6664, 6836, 7019, 7209, 7384, 7561, 7742, 7936, 8123, 8307, 8486, 8668, 8858, 9041, 9226, 9424, 9611, 9802, 10002, 10199, 10394, 10580, 10770, 10963, 11154]","[0.1258, 0.1366, 0.1477, 0.1592, 0.1709, 0.1836, 0.1966, 0.2097, 0.22240000000000001, 0.2359, 0.2495, 0.2637, 0.2777, 0.29250000000000004, 0.3068, 0.32170000000000004, 0.336, 0.3507, 0.366, 0.3819, 0.39740000000000003, 0.41340000000000005, 0.43060000000000004, 0.4465, 0.46240000000000003, 0.4787, 0.49620000000000003, 0.513, 0.5289, 0.5457000000000001, 0.5622, 0.5784, 0.5951000000000001, 0.6129, 0.6299, 0.6477, 0.6664, 0.6836, 0.7019000000000001, 0.7209, 0.7384000000000001, 0.7561, 0.7742, 0.7936000000000001, 0.8123, 0.8307, 0.8486, 0.8668, 0.8858, 0.9041, 0.9226000000000001, 0.9424, 0.9611000000000001, 0.9802000000000001, 1.0002, 1.0199, 1.0394, 1.058, 1.077, 1.0963, 1.1154]"
