Group,Recording_ID,Label,Sweep_Number,Line_Points,N_Peaks,Peak_Indices,Peak_Times_s
L + CS-Veh,Veh-3,After,0,"[[0.015628310062590245, 14.498465401785722], [1.2167838228213772, 18.300083705357153]]",0,[],[]
L + CS-Veh,Veh-3,After,1,"[[0.015628310062590245, 14.498465401785722], [1.2167838228213772, 18.300083705357153]]",0,[],[]
L + CS-Veh,Veh-3,After,2,"[[0.015628310062590245, 14.498465401785722], [1.2167838228213772, 18.300083705357153]]",0,[],[]
L + CS-Veh,Veh-3,After,3,"[[0.015628310062590245, 14.498465401785722], [1.2167838228213772, 18.300083705357153]]",0,[],[]
L + CS-Veh,Veh-3,After,4,"[[0.015628310062590245, 14.498465401785722], [1.2167838228213772, 18.300083705357153]]",0,[],[]
L + CS-Veh,Veh-3,After,5,"[[0.015628310062590245, 14.498465401785722], [1.2167838228213772, 18.300083705357153]]",0,[],[]
L + CS-Veh,Veh-3,After,6,"[[0.015628310062590245, 14.498465401785722], [1.2167838228213772, 18.300083705357153]]",1,[1390],[0.139]
L + CS-Veh,Veh-3,After,7,"[[0.015628310062590245, 14.498465401785722], [1.2167838228213772, 18.300083705357153]]",14,"[1312, 1521, 1755, 2015, 2306, 2632, 2947, 3285, 4875, 5241, 5666, 6759, 7222, 8666]","[0.1312, 0.1521, 0.17550000000000002, 0.2015, 0.2306, 0.2632, 0.2947, 0.3285, 0.48750000000000004, 0.5241, 0.5666, 0.6759000000000001, 0.7222000000000001, 0.8666]"
L + CS-Veh,Veh-3,After,8,"[[0.015628310062590245, 14.498465401785722], [1.2167838228213772, 18.300083705357153]]",39,"[1294, 1461, 1638, 1830, 2036, 2241, 2462, 2676, 2906, 3120, 3350, 3593, 3828, 4058, 4291, 4522, 4759, 4998, 5244, 5481, 5730, 5977, 6229, 6469, 6966, 7229, 7487, 7746, 8011, 8278, 8557, 9080, 9348, 9629, 9907, 10178, 10436, 10706, 10991]","[0.12940000000000002, 0.1461, 0.1638, 0.183, 0.2036, 0.22410000000000002, 0.2462, 0.2676, 0.2906, 0.312, 0.335, 0.3593, 0.38280000000000003, 0.4058, 0.42910000000000004, 0.45220000000000005, 0.47590000000000005, 0.4998, 0.5244, 0.5481, 0.5730000000000001, 0.5977, 0.6229, 0.6469, 0.6966, 0.7229, 0.7487, 0.7746000000000001, 0.8011, 0.8278000000000001, 0.8557, 0.908, 0.9348000000000001, 0.9629000000000001, 0.9907, 1.0178, 1.0436, 1.0706, 1.0991]"
L + CS-Veh,Veh-3,After,9,"[[0.015628310062590245, 14.498465401785722], [1.2167838228213772, 18.300083705357153]]",52,"[1285, 1426, 1576, 1735, 1898, 2075, 2258, 2436, 2618, 2801, 2992, 3185, 3375, 3568, 3766, 3959, 4154, 4351, 4541, 4740, 4938, 5131, 5331, 5534, 5727, 5924, 6130, 6335, 6537, 6747, 6946, 7156, 7365, 7571, 7770, 7969, 8170, 8370, 8571, 8768, 8971, 9189, 9390, 9596, 9800, 10002, 10207, 10415, 10624, 10826, 11030, 11233]","[0.1285, 0.1426, 0.15760000000000002, 0.17350000000000002, 0.1898, 0.20750000000000002, 0.2258, 0.2436, 0.26180000000000003, 0.2801, 0.2992, 0.3185, 0.3375, 0.3568, 0.3766, 0.39590000000000003, 0.41540000000000005, 0.43510000000000004, 0.4541, 0.47400000000000003, 0.4938, 0.5131, 0.5331, 0.5534, 0.5727, 0.5924, 0.613, 0.6335000000000001, 0.6537000000000001, 0.6747000000000001, 0.6946, 0.7156, 0.7365, 0.7571, 0.777, 0.7969, 0.8170000000000001, 0.8370000000000001, 0.8571000000000001, 0.8768, 0.8971, 0.9189, 0.9390000000000001, 0.9596, 0.9800000000000001, 1.0002, 1.0207, 1.0415, 1.0624, 1.0826, 1.103, 1.1233]"
